,QueryID,Query,Query_GrpID
1155,1155,"I am having a problem installing a switch that dims the light dynamically. The thing is, it doesn't work at all! Any ideas?",48
1156,1156,What's the most straightforward way of replacing a regular switch with a dimmer switch?,48
1157,1157,Can you wire a dimmer on a 3-way switch?,48
1158,1158,How to make a dynamic light switch with a brightness value?,48
1159,1159,How to dynamically change light intensity? What kind of switch do I have to buy?,48
1160,1160,I love those dimmer switches but I don't know how to install them. Is it easy? Any tips?,48
1161,1161,A window that I had painted will no longer open. It's like the dried paint is preventing it. How do I fix this?,49
1162,1162,After having a windows painted it won't open. What do i do?,49
1163,1163,How can I reopen a windows that got painted shut? Is there a special agent i need to use?,49
1164,1164,What should I use on a window that is painted shut? I wouldn't want to damage the paint job though.,49
1165,1165,Instructions on opening a window that is held shut by paint.,49
1166,1166,After having tried everything i'm gonna ask here. I painted my window white. Now the dried paint will not let me open it. Dunno what more to try!,49
1167,1167,Is there a special chemical I can use to allow a window that is painted shut to be opened again?,49
1168,1168,While my handyman painted the windows of our house awesomely. Some of them are sealed shut! What do we do to get them open again? Thanks!,49
1169,1169,I was repainting my window frames last week and I let the paint dry. Now I can't open the window! What should I do?,49
1170,1170,The paint I used for repainting the window frames has dried and now it prevents window from opening. Help!,49
1171,1171,How do you open a window that's been glued by the paint?,49
1172,1172,My window is painted shut -- how do I open it without destroying the paint?,49
1173,1173,What chemicals can I use to reopen the window after being painted shut?,49
1174,1174,"What should I use to ""unglue"" my window which was ""glued"" to the frame by the dried paint I used for painting the frame?",49
1175,1175,I am really dumb. I've painted my room's windows but now I can't open them. Any ideas?,49
1176,1176,Some of the color on my windows has dried and rendered the window useless as it is stuck? How to unstuck it?,49
1177,1177,"One window in my house is stuck. I think that the color has dried and ""glued"" it to the frame. What can I do?",49
1178,1178,Can someone give me some simple tips on getting rid of dried color which prevents the window from opening?,49
1179,1179,"Is there a chemical that dissolves dried color? The thing is, my window got stuck after I've painted it over.",49
1180,1180,Can you just scrub the dried paint from a window?,49
1181,1181,I was a real handyman and I've painted my windows by myself but now some of them are really stuck. I suppose that the dried color keeps them from opening. How to fix this?,49
1182,1182,How to make sure that newly painted window can open?,49
1183,100000,How do I get a sticker off of a car window  (plastic part)?  Nail polish remover seems risky?,0
1184,100001,How to maintain a lawn mower?,1
1185,100002,How to unclog a tub?,2
1186,100003,How do you read a natural gas meter?,3
1187,100004,How do you get your car to smell like new? With out a high cost?,4
1188,100005,how do you check to see if your clutch is worn? or needs to be replaced,5
1189,100006,How can i open my car door when I forgot the keys inside?,6
1190,100007,How to change spark plugs on 1993 mercury sable?,7
1191,100008,How can I get rid of mold in my bathroom.,8
1192,100009,How to drive a standard transmission vehicle?,9
1193,100010,How to fix a slowly leaking tire?,10
1194,100011,How do i get more horesepower from my car?,11
1195,100012,How do i change oil in my car?,12
1196,100013,How to increase water pressure in shower?,13
1197,100014,How to change lights on my car?,14
1198,100015,How do i remove glued down carpet?,15
1199,100016,How to dispose of old mattress?,16
1200,100017,How do i bring up ph in swimming pool?,17
1201,100018,How do you remove water stains from a dining table? (Regular wooden table nothing fancy),18
1202,100019,How do i keep bugs out of my house?,19
1203,100020,Can I travel through time?,20
1204,100021,How can I stop the wood in my floor from squeaking?,21
1205,100022,"How do you install saloon style doors, and which hinges do you use?",22
1206,100023,How to get a door knob off ? my husband is going to have a stroke trying to do this.  It's the bathroom door.Help!!,23
1207,100024,How do I install an electrical outlet?,24
1208,100025,How can I reduce the amount of water my toilet uses?,25
1209,100026,How do I keep pigeons away from my balcony.,26
1210,100027,How do i stop icicles &amp; ice buildup on the edge of my house roof?,27
1211,100028,How can I reinforce wooden dining chairs?,28
1212,100029,How can I increase fuel mileage?,29
1213,100030,How do I use a voltmeter?,30
1214,100031,How to remove wine stains from carpet?,31
1215,100032,How can I remove superglue which I accidentally got on my hands?,32
1216,100033,How to find a good trustworthy auto mechanic?,33
1217,100034,How to remove scratches from Vinyl laminates?,34
1218,100035,How can I locate a broken water pipe under a concrete foundation?,35
1219,100036,how to get sap from a pine tree off the cars paint?,36
1220,100037,How to get rid of cigarette smoke smell in a house.,37
1221,100038,How to remove rust?,38
1222,100039,How do I replace the passenger window in my car?,39
1223,100040,How do I turn off the water to my house?,40
1224,100041,How to polish a dining table? how do you apply furniture polish,41
1225,100042,How do I know if I have termites.,42
1226,100043,How do I remove air from the fuel system in my car?,43
1227,100044,"how can i stop a sliding screen patio door from opening in the wind . my cat cant go outside,?",44
1228,100045,"How do I repair water-damaged wood? If it's difficult to replace, can ""plastic wood"" or wood filler be used?",45
1229,100046,"how can i interview someone over the internet, is there a service technician i can talk to around here?",46
1230,100047,How do I fix a zipper that sticks?,47
1231,100048,How do you install a dimmer switch on a light?,48
1232,100049,How do I get a painted shut window open?,49
